eid,labels
1112195,1;4;1
1112196,1;3;1
784517,1;1;1
948358,1;1;1
129160,1;1;1
129161,2;2;4
764269,2;1;4
948368,1;1;1
129174,1;1;1
30871,1;2;2
129177,4;1;1
129178,4;2;1
129179,1;1;1
129186,2;1;1
129190,3;2;1
817319,1;1;1
136221,1;1;1
1308849,1;2;1
1308850,1;2;1
161972,1;2;1
161973,1;2;1
129207,1;1;1
227512,1;2;2
161979,1;1;1
1276094,1;1;1
76149,1;1;2
227522,1;1;1
227523,1;1;1
882890,2;4;1
1255800,4;4;3
1315875,1;1;1
129237,1;1;1
194160,1;1;1
1210588,2;1;1
30941,1;1;1
129246,2;2;4
948447,4;3;3
948449,4;3;3
30946,1;1;1
30947,1;1;1
1276132,4;4;4
764284,1;3;1
162026,2;1;1
1315879,1;6;2
436605,1;1;1
162036,1;1;1
162039,2;1;1
227583,1;1;1
227584,1;1;1
948481,3;5;4
948482,4;1;1
162051,1;1;1
882949,1;1;1
227593,1;1;2
227594,1;1;2
882958,1;2;1
882960,2;2;1
882961,2;2;1
882964,1;4;2
756094,2;3;2
1250351,1;2;1
1310426,1;2;1
227624,1;1;1
227625,1;1;1
31019,1;1;1
31020,1;1;1
162099,2;1;1
948532,4;5;2
882998,2;4;1
1123806,1;1;1
791604,4;1;4
162106,2;1;1
162107,2;1;6
162108,2;1;6
31037,1;1;1
162110,1;1;1
31039,1;1;1
228033,2;1;1
162115,1;3;1
63812,1;5;1
1308997,1;1;1
162119,1;1;1
162121,1;1;1
31050,1;1;1
162124,1;4;1
1112399,1;1;1
136248,1;1;1
884451,1;1;1
31062,1;1;1
31064,1;1;1
229092,1;1;1
764304,1;1;4
37947,4;4;1
63845,1;1;1
162153,2;1;4
162156,1;1;1
1309038,6;6;6
1309039,6;6;6
31089,1;1;1
31093,1;1;1
31094,1;1;1
31095,4;4;4
1276281,1;1;1
883066,2;2;1
1210747,1;1;1
31101,4;2;1
1276289,6;3;3
1309058,6;6;6
162182,1;1;1
31111,1;2;1
162185,1;1;1
31115,1;1;1
1276302,2;1;1
1190296,1;1;1
162199,1;1;1
243964,1;1;1
162207,1;1;1
883107,3;4;1
229106,1;1;2
194990,1;1;2
755008,2;2;6
31158,1;1;1
31160,4;4;1
1210818,1;1;2
63939,2;1;1
1309127,1;2;1
1130231,3;3;1
31180,2;1;4
31181,2;1;4
31183,1;2;3
227799,1;1;6
31194,4;4;4
31195,4;4;4
775741,2;4;4
31205,1;2;1
31207,6;4;3
1112555,1;2;1
227820,1;1;1;1;1
227821,1;1;1;1;1
31214,4;4;4
162291,1;1;1
162305,1;1;1
31245,6;6;1
162318,1;1;1
31248,6;6;1
31259,4;4;1
227868,1;1;1
227875,1;1;1
1309220,1;2;1
1310470,1;4;1
162344,2;1;4
162347,1;2;1
162348,1;2;1
162351,2;1;4
227888,1;2;1
1112628,1;1;1
227894,1;2;1
227896,3;1;2
227898,3;1;1
833574,2;1;1
227901,1;1;1
1145406,1;1;1
227903,1;2;1
227908,1;2;1
817733,4;4;4
1309256,1;1;2
227916,1;1;1;1;1
227924,1;1;1
1310478,1;1;1
227926,1;1;1
162392,1;1;1
162394,1;1;1
420509,4;1;4
31326,4;4;4
163603,1;1;3
195189,2;1;2
817783,1;1;1
1079934,1;1;1
283755,2;2;2
1079942,1;1;1
1079943,1;1;1
227977,1;1;1
31379,3;2;1
31380,2;2;1
31383,1;1;6
31384,1;1;6
227994,1;1;1;1;1
228010,1;1;1
228012,1;1;1
162479,1;1;1
1079991,1;1;2
228024,1;1;1
228025,1;1;1
64186,1;1;1
64188,1;1;1
64190,1;1;1
162495,1;1;1
64193,1;1;1
228035,2;1;1
64197,5;1;3
64202,5;1;3
64204,5;1;3
162512,2;1;4
162513,2;2;4
950051,2;1;1
948958,1;1;1
1276646,1;3;4
1263485,1;1;1
817898,4;4;4
228078,2;1;1
1309425,1;1;2
162546,4;1;1
228084,2;1;1
316542,1;1;1
162550,4;1;1
228088,2;1;1
1309433,1;2;1
1112826,1;1;1
414847,1;1;1
1309439,1;1;1
1276673,6;4;4
1277739,1;1;1
228102,1;1;1
228103,1;1;1
228104,1;1;1
228105,1;1;1
949004,1;1;1
1276688,1;3;4
228116,1;1;1
76337,2;1;1
162582,1;1;1
162584,1;1;1
2004364,1;1;1
228129,1;1;1
228130,2;1;1
228131,1;1;1
1309480,1;1;1
950067,4;6;1
162612,1;1;1
884533,1;1;1
1190368,1;1;1
1309506,1;1;1
228166,1;1;1
228168,1;1;1
1276748,1;3;1
162638,1;2;1
162639,1;1;2
228182,1;1;2
883543,1;1;1
228184,1;1;1
949086,2;1;1
1276772,6;4;4
1276773,4;4;3
1276774,4;4;3
1276775,6;4;3
949096,2;1;1
883562,1;1;1
762661,4;4;4
115621,1;1;2
1294143,1;1;1
162690,1;1;1
162698,1;1;1
162700,1;2;1
1112973,1;2;1
1112974,1;2;1
228239,1;1;1
1112978,1;2;1
1294147,1;1;1
228250,1;1;6
228251,1;1;1
949150,2;1;1
316571,1;1;3
1309611,3;1;1;1;1
1309616,1;1;2
883634,1;2;1
883635,1;1;1
883636,1;1;1
883637,1;1;1
229193,2;1;1
949177,2;2;1
228282,1;1;1
883645,4;4;4
162750,1;1;1
883647,4;4;4
949187,2;2;1
162758,1;1;1
228296,2;2;1
229196,3;1;1
162767,1;1;1
1309648,1;1;1
883665,1;1;1
228307,1;1;1
1309653,1;1;1
1309656,1;1;1
1309659,1;1;1
1309660,1;1;1
1309662,1;1;1
228325,1;1;1
228326,1;2;1
228328,1;2;2
228329,1;2;2
1309676,3;1;1
228337,1;1;1
228339,1;1;1
228342,1;1;1
228344,1;1;1
228348,1;1;1
228351,1;1;1
228352,1;1;1
228363,1;1;1
1190403,2;1;1
228372,1;1;1
791727,3;1;1
228381,1;1;1
228382,1;1;1
228383,1;1;1
228385,1;1;1
228386,1;1;4
228390,1;1;1
228393,1;1;1
1309746,3;1;1;1;1
228404,1;1;1
228408,1;1;1
228409,1;1;1
228410,1;1;1
228416,1;1;1
1309762,1;1;2
228419,1;1;1
228420,1;1;1
1294177,1;1;1
1309772,1;1;2
1309780,1;1;2
1309781,1;1;2
228438,2;1;1
228439,1;1;1
228440,2;1;1
228445,6;3;1
228446,1;1;1
228450,1;1;1
950118,1;1;1
228454,1;1;1
228455,1;1;1
228456,1;1;1
949355,1;1;1
228463,1;1;1
1309820,1;1;1
229226,1;4;1
1309829,1;3;1
228494,1;1;1
1309841,1;3;1
950126,1;1;1
1309852,1;1;1
229232,1;1;1
1309858,3;3;2
228517,1;1;1
221471,1;1;3
228529,1;1;1
1309879,2;4;1
1122745,4;4;4
163013,4;1;1
742606,1;1;1
76324,4;4;1
1309919,1;1;1
1309921,1;1;1
1310587,1;1;1
195813,3;1;1;1;1
1120564,1;1;1
163048,4;1;1
1309933,1;1;2
163057,4;1;1
195828,1;1;1
228607,2;1;2
1190443,1;1;1
163078,1;4;1
228616,2;1;6
228617,1;1;1
228623,1;1;1
228625,2;1;6
1343363,6;4;5
228628,3;1;1
764462,1;1;1
163099,1;1;1
228647,1;1;1
949546,1;1;3;1;1
229256,1;1;1
163126,1;1;1
163127,2;1;1
163129,2;3;1
163130,1;1;1
163133,1;4;1
949566,1;1;1
43573,4;4;4
949571,1;1;3;1;1
949581,1;1;3;1;2
228687,1;1;1
163152,1;2;1
228689,1;1;1
163154,1;2;1
163157,1;2;1
228695,2;1;1
163161,1;2;1
163162,1;2;1
1310048,1;1;1
1310068,1;1;1
1310070,1;2;1
1310071,1;2;1
1310076,1;1;3
1310085,1;1;4
420417,1;1;4
1103085,3;4;4
420419,1;1;4
228757,1;1;2
178067,2;1;1
228766,1;1;2
420421,1;2;4
228781,1;1;1
228790,1;1;2
1277368,1;1;1
1277369,1;1;1
228795,1;1;4
1103113,1;1;1
228806,1;1;1
163271,2;1;1
228808,1;1;1
163273,2;1;1
163276,4;4;1
884179,1;1;1
1310164,1;6;1
742649,1;3;1
769956,2;1;1
1310171,1;6;1
1310175,1;3;1
228833,1;6;1
228835,1;6;1
228836,2;1;1
228839,3;6;1
1342954,3;1;4
1310187,1;1;1
228844,1;1;1
228846,2;1;1
163311,1;1;1
1189314,1;1;1
163314,1;1;1
228853,2;1;1
228854,1;1;1
163321,5;1;1
1310204,1;1;1
229120,1;1;2
196098,4;4;4
874556,1;1;1
1310216,1;1;1
1310221,1;1;1
228879,1;1;1
228880,1;1;1
228887,1;1;1
1310232,1;2;1
228890,1;1;1
873733,1;1;1
196129,4;4;4
163369,1;3;1
228909,1;1;1
196142,4;4;3
1310255,2;1;3
1277488,1;1;1
884274,6;4;6
283913,1;1;2
228923,1;1;1
283914,1;1;1
1310272,3;1;1
1310276,3;1;1
228933,1;1;1
1277510,1;1;1
1277511,1;1;1
1277514,1;1;1
228944,1;1;1
228946,1;1;1
1310291,1;1;1
228951,1;1;1
1310299,1;1;1
196189,4;4;2
436839,1;1;2
164747,1;1;1
228981,1;1;1
884346,1;4;5
163451,1;1;1
1310332,1;1;1
228989,2;1;1
163458,1;1;1
228999,2;1;1
1244810,1;1;1
163469,1;1;1
1310350,1;1;1
1244816,6;2;1
1310355,1;1;1
283929,1;1;1
1244825,4;4;3
1310362,1;3;1
60016,1;1;1
229027,4;1;1
229031,1;1;1
1263517,1;1;1
163498,5;1;1
229037,1;1;1
163502,5;1;1
884399,4;3;4
1310384,2;4;1
125555,1;1;1
949941,1;4;1
873984,1;1;1
949944,4;2;1
949945,5;2;1
229051,1;1;1
229053,1;1;1
163519,1;1;1
29547,1;1;1
949961,1;1;2
949966,1;3;2
436447,4;4;4
229079,1;1;1
229081,1;1;1
949978,4;6;1
163547,1;1;1
229084,1;1;1
229088,1;1;1
229090,1;1;1
229091,1;1;6
1310436,1;2;1
229093,1;1;1
229094,1;1;1
720849,1;1;2
1310441,1;1;1
1310446,1;1;1
229104,1;1;2
229105,1;1;1
950002,4;2;1
1310452,6;6;2
1310457,1;2;1
1310461,1;1;1
884479,6;6;6
1310464,1;1;1
764544,1;1;1
556802,3;1;2;3;2
163587,1;1;2
950020,4;1;1
163589,1;1;2
884486,1;1;1
1310471,1;4;1
818953,1;1;1
163595,1;1;1
884494,6;1;1
1190531,1;1;1
163604,1;1;3
1310485,1;1;1
229143,1;1;1
1310488,1;2;1
229146,1;1;1
759087,1;1;1
229148,1;1;1
229150,1;1;1
720859,2;2;1
824625,1;4;4
229163,1;1;1
1310509,2;1;3
1310510,2;1;3
229167,1;1;1
229171,1;1;1
1310517,1;1;1
884534,1;1;1
229175,1;1;1
884536,1;1;1
884537,1;1;6
163643,1;1;2
229182,1;1;1
229184,1;1;1
229186,1;1;1
950087,4;1;4
950088,4;2;1
884553,1;1;1
720715,1;1;1
163660,1;1;1
1310549,1;2;4
229206,1;1;1
950103,4;2;1
229208,1;1;1
163673,1;1;1
884570,2;1;1
950109,4;1;4
950245,1;6;1
720742,1;6;6
1310569,1;3;1
950122,1;1;1
229351,1;2;1
229228,1;1;1
229229,1;1;1
229230,1;1;1
720752,1;1;1
229238,1;1;1
229239,1;1;2
1310586,1;1;1
950139,2;4;1
950141,1;1;2
950142,1;1;2
720771,1;1;1
720773,1;1;1
720776,1;1;1
229258,1;1;1
420503,5;3;3
720877,1;1;1
720784,1;1;1
720786,1;1;2
950164,2;1;1
1343382,6;4;5
720794,1;1;1
229275,1;1;1
720798,1;1;2
229280,1;1;1
229281,1;1;1
289436,1;1;1
125597,3;1;1
229298,1;1;1
229300,1;1;1
1310645,1;1;1
163766,4;1;1
720823,2;1;1
720824,1;1;2
2002210,1;1;1
720829,1;1;1
720833,1;4;1
163779,5;1;1
229317,1;2;1
950214,1;6;1
720845,1;1;2
950225,1;6;1
950230,4;1;3
229338,1;2;1
950235,1;1;1
229340,1;1;2
163810,4;1;3
950244,1;1;1
163813,1;1;1
950247,3;3;1
950248,4;2;1
163818,1;1;1
196587,1;1;2
196589,1;1;2
196592,1;1;2
720882,1;1;1
229363,1;1;1
720884,1;1;1
720886,1;1;1
720887,1;4;1
196603,1;1;1
